CRASH ID,LATITUDE,LONGITUDE,YEAR,SEVERITY
NCR - 00022409,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022410,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022411,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022412,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022413,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022414,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022415,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022416,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022417,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022418,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022419,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022420,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022421,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022422,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022423,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022424,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022425,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022426,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022427,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022428,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022429,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022430,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022431,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022432,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022433,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022434,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022435,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022436,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022437,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022438,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022439,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022440,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022441,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022442,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022443,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022444,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022445,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022446,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022447,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022448,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022449,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022450,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022451,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022452,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022453,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022454,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022455,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022456,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022457,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022458,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022459,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022460,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022461,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022462,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022463,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022464,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022465,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022466,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022467,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022468,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022469,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022470,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022471,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022472,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022473,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022474,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022475,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022476,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022477,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022478,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022479,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022480,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022481,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022482,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022483,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022484,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022485,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022486,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022487,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022488,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022489,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022490,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022491,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022492,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022493,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022494,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022495,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022496,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022497,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022498,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022499,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022500,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022501,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022502,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022503,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022504,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022505,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022506,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022507,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022508,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022509,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022510,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022511,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022512,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022513,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022514,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022515,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022516,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022517,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022518,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022519,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022520,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022521,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022522,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022523,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022524,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022525,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022526,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022527,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022528,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022529,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022530,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022531,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022532,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022533,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022534,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022535,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022536,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022537,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022538,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022539,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022540,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022541,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022542,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022543,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022544,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022545,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022546,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022547,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022548,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022549,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022550,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022551,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022552,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022553,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022554,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022555,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022556,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022557,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022558,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022559,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022560,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022561,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022562,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022563,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022564,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022565,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022566,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022567,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022568,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022569,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022570,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022571,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022572,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022573,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022574,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022575,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022576,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022577,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022578,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022579,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022580,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022581,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022582,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022583,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022584,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022585,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022586,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022587,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022588,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022589,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022590,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022591,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022592,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022593,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022594,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022595,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022596,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022597,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022598,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022599,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022600,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022601,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022602,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022603,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022604,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022605,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022606,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022607,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022608,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022609,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022610,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022611,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022612,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022613,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022614,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022615,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022616,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022617,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022618,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022619,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022620,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022621,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022622,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022623,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022624,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022625,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022626,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022627,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022628,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022629,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022630,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022631,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022632,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022633,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022634,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022635,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022636,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022637,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022638,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022639,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022640,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022641,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022642,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022643,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022644,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022645,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022646,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022647,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022648,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022649,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022650,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022651,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022652,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022653,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022654,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022655,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022656,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022657,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022658,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022659,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022660,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022661,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022662,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022663,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022664,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022665,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022666,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022667,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022668,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022669,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022670,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022671,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022672,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022673,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022674,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022675,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022676,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022677,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022678,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022679,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022680,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022681,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022682,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022683,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022684,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022685,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022686,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022687,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022688,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022689,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022690,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022691,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022692,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022693,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022694,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022695,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022696,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022697,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022698,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022699,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022700,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022701,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022702,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022703,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022704,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022705,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022706,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022707,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022708,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022709,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022710,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022711,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022712,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022713,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022714,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022715,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022716,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022717,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022718,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022719,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022720,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022721,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022722,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022723,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022724,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022725,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022726,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022727,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022728,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022729,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022730,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022731,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022732,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022733,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022734,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022735,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022736,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022737,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022738,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022739,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022740,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022741,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022742,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022743,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022744,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022745,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022746,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022747,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022748,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022749,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022750,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022751,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022752,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022753,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022754,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022755,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022756,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022757,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022758,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022759,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022760,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022761,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022762,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022763,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022764,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022765,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022766,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022767,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022768,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022769,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022770,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022771,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022772,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022773,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022774,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022775,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022776,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022777,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022778,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022779,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022780,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022781,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022782,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022783,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022784,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022785,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022786,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022787,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022788,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022789,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022790,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022791,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022792,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022793,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022794,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022795,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022796,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022797,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022798,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022799,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022800,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022801,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022802,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022803,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022804,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022805,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022806,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022807,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022808,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022809,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022810,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022811,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022812,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022813,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022814,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022815,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022816,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022817,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022818,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022819,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022820,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022821,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022822,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022823,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022824,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022825,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022826,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022827,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022828,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022829,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022830,14.5600° N,120.9800° E,2023,DAMAGE
NCR - 00022831,14.5600° N,120.9800° E,2023,DAMAGE
